lapCount,lapTime ms,lapTime str,distance,speed,throttle,brake,gear,RPM,steer,x,y,z,description,,,,,,,,,,,,,,,
1,1502553,25:02.6,0,105.57491302490234,0.14526605606079102,0,4,4772,4.2265625,2850.327637,-2.07882905,-2829.260742,right start,,1,1503598,25:03.6,0,104.4399414,0,0,4,4701.203125,-6.97265625,2823.802490234375,-2.00957799,-2814.023926,end
1,1507992,25:08.0,0,99.05181884765625,0,0,4,4461.529785,-6.83984375,2720.318359,-1.844210625,-2745.039795,left start,,1,1509059,25:09.1,0,98.98879242,0.3127131760120392,0,4,4510.967285,3.489499331,2697.178223,-1.831049562,-2727.293701,end Curve
1,1514091,25:14.1,0,92.79508209228516,0.10980392247438431,0,4,4192,0.8437914848327637,2585.033691,-1.491593719,-2647.303467,right start,,1,1515157,25:15.2,0,90.87453461,0,0,4,4096,-5.850971699,2562.545166015625,-1.395216465,-2631.909668,end Curve
1,1519096,25:19.1,0,93.93042755126953,0.29019609093666077,0,4,4275.60498,-7.251058578,2484.826172,-1.10097003,-2566.640869,left start,,1,1520125,25:20.1,0,101.9559555053711,0.4274509847164154,0,4,4680.071289,6.836249828338623,2465.038574,-1.041315436,-2546.998779,end
1,1533967,25:34.0,0,106.44277954101562,0,0,4,4792,-4.815396309,2149.349365234375,-6.483834267,-2272.67041,left start,,1,1534970,25:35.0,0,105.53636932373047,0,0,4,4752,3.0920748710632324,2128.285888671875,-7.677494526,-2252.018066,end
1,1542396,25:42.4,0,98.40660095214844,0,0,4,4432,0.9530944228172302,1967.849609,-16.27033043,-2113.923584,right start,,1,1543609,25:43.6,0,96.99368286132812,0.074769095,0,4,4379.735352,-5.070150375,1941.7957763671875,-17.55538177,-2093.863281,end
1,1549497,25:49.5,0,98.74220275878906,0.239215687,0,4,4484,0.6532117128372192,1818.2645263671875,-19.72864532,-1989.506592,right start,,1,1550541,25:50.5,0,102.38533782958984,0.14901961386203766,0,4,4632,-6.1171875,1794.921142578125,-19.8236618,-1971.90271,end
1,1557999,25:58.0,0,102.98417663574219,0.27450981736183167,0,4,4684,-2.534655809,1628.403809,-19.48153305,-1828.020508,left start,,1,1559414,25:59.4,0,106.39000701904297,0.18431372940540314,0,4,4820,2.9343137741088867,1598.3319091796875,-19.19524574,-1799.54248,end
1,1565683,26:05.7,0,142.13430786132812,0,0,5,5005.234863,1.813673734664917,1426.835449,-15.86100674,-1651.780151,right start,,1,1566826,26:06.8,0,138.0044403076172,0,0,5,4860,-3.981297016,1391.9564208984375,-15.03311729,-1624.221924,end
1,1581005,26:21.0,0,88.05749512,0.20054134726524353,0,3,5756.552246,-8.0546875,1131.572021484375,-5.881336689,-1399.202271,left start,,1,1582124,26:22.1,0,98.0135498,0.5324209928512573,0,3,6587.069336,3.1620049476623535,1111.9539794921875,-5.140230179,-1378.596313,end Curve
1,1586184,26:26.2,0,152.57293701171875,0.9921568632125854,0,5,5507.540039,-3.098352671,1022.7510375976562,-1.665147305,-1269.049683,right start,,1,1587027,26:27.0,0,163.76832580566406,1,0,5,5919.755371,-10.77227879,1002.6688842773438,-1.430574417,-1237.86377,end Curve
1,1588605,26:28.6,0,183.14419555664062,1,0,5,6602.280273,-7.757313251,971.7944946289062,-1.412905931,-1168.40625,left start,,1,1589449,26:29.4,0,190.07041931152344,1,0,6,5456.257813,-2.483294725,960.1163940429688,-1.409892797,-1126.071289,end Curve
1,1601504,26:41.5,0,105.16413879394531,0.545098066,0,4,4854.239746,1.799804688,936.484375,-1.242026329,-705.2989502,left start,,1,1602706,26:42.7,0,119.7448501586914,0.5372549295425415,0,4,5507.255859,3.428277015686035,938.2872924804688,-1.244422793,-667.6768799,end
1,1620794,27:00.8,0,94.16215515136719,0,0,4,4240.877441,4.40625,947.7060547,6.485121726989746,-69.59780121,right start,,1,1621800,27:01.8,0,92.95425415039062,0.1725490242242813,0,4,4204,-1.252109528,945.7873535,6.380140305,-43.60496521,end SlightCurve
1,1626876,27:06.9,0,95.12190246582031,0,0,4,4288,-3.901007652,939.8292846679688,5.824984073638916,93.86157227,left start,,1,1628036,27:08.0,0,92.48853302001953,0,0,4,4168,1.0390398502349854,939.8911133,5.708883285522461,124.08444213867188,end SlightCurve
1,1631011,27:11.0,0,88.80931091308594,0.20392157137393951,0,4,4026,6.9296875,936.4785766601562,5.4090094566345215,198.10643005371094,right start,,1,1632160,27:12.2,0,96.34040832519531,0.47058823704719543,0,4,4431.726074,-6.61328125,934.0803833007812,5.295732021331787,227.2010955810547,end SlightCurve
1,1635541,27:15.5,0,103.10728454589844,0.085742414,0,4,4648,-6.123547554,934.0270996,5.118839740753174,325.28802490234375,left start,,1,1636519,27:16.5,0,102.83218383789062,0.19607843458652496,0,4,4652.3125,8.116228103637695,935.9292602539062,5.203265190124512,353.1441345214844,end
1,1643963,27:24.0,0,102.77424621582031,0,0,4,4626.544922,5.904820442199707,935.1910400390625,5.888617038726807,578.6257324,right start,,1,1645065,27:25.1,0,102.83563232421875,0.23529411852359772,0,4,4664,-5.12890625,933.1120605,5.9877166748046875,609.8390502929688,end
1,1647943,27:27.9,0,97.31412506103516,0,0,4,4384,-1.799804688,933.0761108398438,6.233854771,690.5503540039062,left start,,1,1649699,27:29.7,0,94.9539566,0.086274512,0,4,4288,7.620510101318359,934.9215698242188,6.368438720703125,737.361084,end
1,1656154,27:36.2,0,88.76584625,0.075058833,0,4,4008,-0.448843032,934.3225708007812,6.861004353,904.3598022460938,right start,,1,1657278,27:37.3,0,89.45611572265625,0.3570200800895691,0,4,4084.120361328125,-6.56640625,932.4477539,6.8652777671813965,932.0008544921875,end
